index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,noise_value
9771,train,train_09771.png,images/train_09771.png,7,monkey,train,4046,brightness,0.75
9773,train,train_09773.png,images/train_09773.png,2,car,test,4555,brightness,0.75
9774,train,train_09774.png,images/train_09774.png,4,deer,test,2845,brightness,0.75
9776,train,train_09776.png,images/train_09776.png,5,dog,test,5281,brightness,0.75
9777,train,train_09777.png,images/train_09777.png,4,deer,test,6828,brightness,0.75
9778,train,train_09778.png,images/train_09778.png,0,airplane,test,5926,brightness,0.75
9780,train,train_09780.png,images/train_09780.png,2,car,test,4428,brightness,0.75
9782,train,train_09782.png,images/train_09782.png,1,bird,test,3035,brightness,0.75
9783,train,train_09783.png,images/train_09783.png,9,truck,test,3849,brightness,0.75
9784,train,train_09784.png,images/train_09784.png,1,bird,train,4997,brightness,0.75
9785,train,train_09785.png,images/train_09785.png,0,airplane,test,6313,brightness,0.75
9786,train,train_09786.png,images/train_09786.png,3,cat,train,3154,brightness,0.75
9788,train,train_09788.png,images/train_09788.png,0,airplane,test,1981,brightness,0.75
9789,train,train_09789.png,images/train_09789.png,8,ship,test,98,brightness,0.75
9790,train,train_09790.png,images/train_09790.png,8,ship,test,4979,brightness,0.75
9791,train,train_09791.png,images/train_09791.png,6,horse,train,2749,brightness,0.75
9792,train,train_09792.png,images/train_09792.png,3,cat,test,2362,brightness,0.75
9793,train,train_09793.png,images/train_09793.png,0,airplane,train,1926,brightness,0.75
9794,train,train_09794.png,images/train_09794.png,9,truck,train,4091,brightness,0.75
9795,train,train_09795.png,images/train_09795.png,1,bird,test,233,brightness,0.75
9797,train,train_09797.png,images/train_09797.png,3,cat,train,3983,brightness,0.75
9798,train,train_09798.png,images/train_09798.png,0,airplane,test,1205,brightness,0.75
9799,train,train_09799.png,images/train_09799.png,6,horse,test,7312,brightness,0.75
9802,train,train_09802.png,images/train_09802.png,5,dog,train,4906,brightness,0.75
9803,train,train_09803.png,images/train_09803.png,5,dog,test,1484,brightness,0.75
9804,train,train_09804.png,images/train_09804.png,1,bird,test,5123,brightness,0.75
9806,train,train_09806.png,images/train_09806.png,1,bird,train,4104,brightness,0.75
9807,train,train_09807.png,images/train_09807.png,2,car,train,682,brightness,0.75
9808,train,train_09808.png,images/train_09808.png,8,ship,test,6139,brightness,0.75
9809,train,train_09809.png,images/train_09809.png,6,horse,test,2013,brightness,0.75
9810,train,train_09810.png,images/train_09810.png,6,horse,train,4442,brightness,0.75
9811,train,train_09811.png,images/train_09811.png,1,bird,train,3522,brightness,0.75
9812,train,train_09812.png,images/train_09812.png,5,dog,train,3370,brightness,0.75
9813,train,train_09813.png,images/train_09813.png,6,horse,test,5939,brightness,0.75
9815,train,train_09815.png,images/train_09815.png,7,monkey,train,2608,brightness,0.75
9816,train,train_09816.png,images/train_09816.png,8,ship,test,7895,brightness,0.75
9817,train,train_09817.png,images/train_09817.png,0,airplane,train,4564,brightness,0.75
9818,train,train_09818.png,images/train_09818.png,5,dog,test,3868,brightness,0.75
9819,train,train_09819.png,images/train_09819.png,8,ship,test,4627,brightness,0.75
9820,train,train_09820.png,images/train_09820.png,3,cat,test,6974,brightness,0.75
9821,train,train_09821.png,images/train_09821.png,0,airplane,test,6295,brightness,0.75
9822,train,train_09822.png,images/train_09822.png,0,airplane,test,3639,brightness,0.75
9823,train,train_09823.png,images/train_09823.png,0,airplane,test,544,brightness,0.75
9824,train,train_09824.png,images/train_09824.png,3,cat,test,3652,brightness,0.75
9825,train,train_09825.png,images/train_09825.png,4,deer,test,4008,brightness,0.75
9826,train,train_09826.png,images/train_09826.png,7,monkey,train,2527,brightness,0.75
9827,train,train_09827.png,images/train_09827.png,6,horse,test,2550,brightness,0.75
9828,train,train_09828.png,images/train_09828.png,5,dog,test,2267,brightness,0.75
9829,train,train_09829.png,images/train_09829.png,3,cat,train,2552,brightness,0.75
9831,train,train_09831.png,images/train_09831.png,7,monkey,train,3799,brightness,0.75
9832,train,train_09832.png,images/train_09832.png,0,airplane,test,7366,brightness,0.75
9833,train,train_09833.png,images/train_09833.png,1,bird,test,5345,brightness,0.75
9834,train,train_09834.png,images/train_09834.png,0,airplane,train,2578,brightness,0.75
9836,train,train_09836.png,images/train_09836.png,2,car,test,7632,brightness,0.75
9837,train,train_09837.png,images/train_09837.png,7,monkey,train,1903,brightness,0.75
9838,train,train_09838.png,images/train_09838.png,8,ship,train,1293,brightness,0.75
9839,train,train_09839.png,images/train_09839.png,1,bird,test,140,brightness,0.75
9840,train,train_09840.png,images/train_09840.png,9,truck,train,2084,brightness,0.75
9841,train,train_09841.png,images/train_09841.png,6,horse,train,1051,brightness,0.75
9842,train,train_09842.png,images/train_09842.png,1,bird,train,480,brightness,0.75
9843,train,train_09843.png,images/train_09843.png,5,dog,test,7410,brightness,0.75
9844,train,train_09844.png,images/train_09844.png,0,airplane,test,2612,brightness,0.75
9845,train,train_09845.png,images/train_09845.png,8,ship,test,3620,brightness,0.75
9846,train,train_09846.png,images/train_09846.png,9,truck,train,4855,brightness,0.75
9847,train,train_09847.png,images/train_09847.png,7,monkey,test,2262,brightness,0.75
9848,train,train_09848.png,images/train_09848.png,3,cat,train,2601,brightness,0.75
9850,train,train_09850.png,images/train_09850.png,5,dog,train,4559,brightness,0.75
9851,train,train_09851.png,images/train_09851.png,8,ship,test,486,brightness,0.75
9853,train,train_09853.png,images/train_09853.png,9,truck,test,3236,brightness,0.75
9854,train,train_09854.png,images/train_09854.png,0,airplane,test,1265,brightness,0.75
9855,train,train_09855.png,images/train_09855.png,5,dog,test,2626,brightness,0.75
9856,train,train_09856.png,images/train_09856.png,3,cat,test,6695,brightness,0.75
9857,train,train_09857.png,images/train_09857.png,4,deer,test,5444,brightness,0.75
9858,train,train_09858.png,images/train_09858.png,6,horse,train,4340,brightness,0.75
9859,train,train_09859.png,images/train_09859.png,5,dog,test,2807,brightness,0.75
9860,train,train_09860.png,images/train_09860.png,0,airplane,test,6455,brightness,0.75
9861,train,train_09861.png,images/train_09861.png,0,airplane,test,2831,brightness,0.75
9864,train,train_09864.png,images/train_09864.png,9,truck,train,1953,brightness,0.75
9865,train,train_09865.png,images/train_09865.png,1,bird,test,3033,brightness,0.75
9866,train,train_09866.png,images/train_09866.png,8,ship,train,2306,brightness,0.75
9867,train,train_09867.png,images/train_09867.png,0,airplane,train,422,brightness,0.75
9868,train,train_09868.png,images/train_09868.png,6,horse,test,2698,brightness,0.75
9870,train,train_09870.png,images/train_09870.png,7,monkey,train,4494,brightness,0.75
9871,train,train_09871.png,images/train_09871.png,8,ship,test,492,brightness,0.75
9872,train,train_09872.png,images/train_09872.png,3,cat,train,2153,brightness,0.75
9873,train,train_09873.png,images/train_09873.png,9,truck,test,2824,brightness,0.75
9874,train,train_09874.png,images/train_09874.png,8,ship,test,2204,brightness,0.75
9875,train,train_09875.png,images/train_09875.png,1,bird,test,155,brightness,0.75
9878,train,train_09878.png,images/train_09878.png,1,bird,train,2818,brightness,0.75
9879,train,train_09879.png,images/train_09879.png,5,dog,train,2707,brightness,0.75
9880,train,train_09880.png,images/train_09880.png,6,horse,test,1477,brightness,0.75
9881,train,train_09881.png,images/train_09881.png,3,cat,train,1510,brightness,0.75
9882,train,train_09882.png,images/train_09882.png,4,deer,test,5937,brightness,0.75
9883,train,train_09883.png,images/train_09883.png,3,cat,train,3412,brightness,0.75
9884,train,train_09884.png,images/train_09884.png,0,airplane,train,3951,brightness,0.75
9886,train,train_09886.png,images/train_09886.png,8,ship,train,1721,brightness,0.75
9887,train,train_09887.png,images/train_09887.png,9,truck,test,2751,brightness,0.75
9888,train,train_09888.png,images/train_09888.png,0,airplane,train,1995,brightness,0.75
9889,train,train_09889.png,images/train_09889.png,3,cat,test,3938,brightness,0.75
9890,train,train_09890.png,images/train_09890.png,7,monkey,test,3380,brightness,0.75
9891,train,train_09891.png,images/train_09891.png,1,bird,test,235,brightness,0.75
9893,train,train_09893.png,images/train_09893.png,4,deer,train,3305,brightness,0.75
9894,train,train_09894.png,images/train_09894.png,8,ship,train,4084,brightness,0.75
9895,train,train_09895.png,images/train_09895.png,2,car,train,2697,brightness,0.75
9896,train,train_09896.png,images/train_09896.png,1,bird,test,5265,brightness,0.75
9897,train,train_09897.png,images/train_09897.png,8,ship,test,5451,brightness,0.75
9898,train,train_09898.png,images/train_09898.png,1,bird,test,3604,brightness,0.75
9901,train,train_09901.png,images/train_09901.png,6,horse,test,5543,brightness,0.75
9902,train,train_09902.png,images/train_09902.png,9,truck,train,3316,brightness,0.75
9903,train,train_09903.png,images/train_09903.png,2,car,train,3829,brightness,0.75
9904,train,train_09904.png,images/train_09904.png,8,ship,test,3227,brightness,0.75
9906,train,train_09906.png,images/train_09906.png,5,dog,train,1574,brightness,0.75
9907,train,train_09907.png,images/train_09907.png,7,monkey,train,1489,brightness,0.75
9908,train,train_09908.png,images/train_09908.png,9,truck,train,795,brightness,0.75
9909,train,train_09909.png,images/train_09909.png,8,ship,test,3729,brightness,0.75
9910,train,train_09910.png,images/train_09910.png,3,cat,train,4987,brightness,0.75
9913,train,train_09913.png,images/train_09913.png,8,ship,test,4235,brightness,0.75
9914,train,train_09914.png,images/train_09914.png,2,car,test,1541,brightness,0.75
9916,train,train_09916.png,images/train_09916.png,1,bird,train,3995,brightness,0.75
9917,train,train_09917.png,images/train_09917.png,8,ship,test,2559,brightness,0.75
9918,train,train_09918.png,images/train_09918.png,8,ship,test,165,brightness,0.75
9919,train,train_09919.png,images/train_09919.png,6,horse,test,2254,brightness,0.75
9920,train,train_09920.png,images/train_09920.png,5,dog,train,3965,brightness,0.75
9921,train,train_09921.png,images/train_09921.png,0,airplane,train,825,brightness,0.75
9922,train,train_09922.png,images/train_09922.png,2,car,train,37,brightness,0.75
9925,train,train_09925.png,images/train_09925.png,1,bird,test,2988,brightness,0.75
9926,train,train_09926.png,images/train_09926.png,0,airplane,test,3396,brightness,0.75
9929,train,train_09929.png,images/train_09929.png,3,cat,train,3188,brightness,0.75
9930,train,train_09930.png,images/train_09930.png,8,ship,test,5531,brightness,0.75
9931,train,train_09931.png,images/train_09931.png,6,horse,train,4926,brightness,0.75
9932,train,train_09932.png,images/train_09932.png,2,car,test,1530,brightness,0.75
9934,train,train_09934.png,images/train_09934.png,3,cat,test,3606,brightness,0.75
9935,train,train_09935.png,images/train_09935.png,4,deer,test,7342,brightness,0.75
9937,train,train_09937.png,images/train_09937.png,7,monkey,test,4092,brightness,0.75
9939,train,train_09939.png,images/train_09939.png,3,cat,test,1961,brightness,0.75
9940,train,train_09940.png,images/train_09940.png,3,cat,test,637,brightness,0.75
9941,train,train_09941.png,images/train_09941.png,8,ship,test,6532,brightness,0.75
9942,train,train_09942.png,images/train_09942.png,9,truck,test,2114,brightness,0.75
9943,train,train_09943.png,images/train_09943.png,2,car,test,995,brightness,0.75
9944,train,train_09944.png,images/train_09944.png,5,dog,test,3092,brightness,0.75
9945,train,train_09945.png,images/train_09945.png,7,monkey,test,5506,brightness,0.75
9946,train,train_09946.png,images/train_09946.png,1,bird,test,5222,brightness,0.75
9947,train,train_09947.png,images/train_09947.png,5,dog,train,2844,brightness,0.75
9948,train,train_09948.png,images/train_09948.png,2,car,test,7327,brightness,0.75
9951,train,train_09951.png,images/train_09951.png,5,dog,test,4457,brightness,0.75
9952,train,train_09952.png,images/train_09952.png,6,horse,train,2785,brightness,0.75
9954,train,train_09954.png,images/train_09954.png,0,airplane,train,4654,brightness,0.75
9955,train,train_09955.png,images/train_09955.png,1,bird,train,871,brightness,0.75
9956,train,train_09956.png,images/train_09956.png,3,cat,test,6063,brightness,0.75
9958,train,train_09958.png,images/train_09958.png,1,bird,test,835,brightness,0.75
9959,train,train_09959.png,images/train_09959.png,6,horse,test,1788,brightness,0.75
9961,train,train_09961.png,images/train_09961.png,2,car,train,4267,brightness,0.75
9962,train,train_09962.png,images/train_09962.png,1,bird,test,2690,brightness,0.75
9963,train,train_09963.png,images/train_09963.png,3,cat,train,1287,brightness,0.75
9964,train,train_09964.png,images/train_09964.png,3,cat,train,231,brightness,0.75
9965,train,train_09965.png,images/train_09965.png,5,dog,train,4436,brightness,0.75
9969,train,train_09969.png,images/train_09969.png,1,bird,test,5721,brightness,0.75
9970,train,train_09970.png,images/train_09970.png,3,cat,test,6336,brightness,0.75
9971,train,train_09971.png,images/train_09971.png,2,car,train,3325,brightness,0.75
9972,train,train_09972.png,images/train_09972.png,0,airplane,test,4764,brightness,0.75
9973,train,train_09973.png,images/train_09973.png,0,airplane,train,2365,brightness,0.75
9974,train,train_09974.png,images/train_09974.png,1,bird,train,0,brightness,0.75
9975,train,train_09975.png,images/train_09975.png,6,horse,test,3191,brightness,0.75
9976,train,train_09976.png,images/train_09976.png,9,truck,test,7853,brightness,0.75
9977,train,train_09977.png,images/train_09977.png,5,dog,test,7747,brightness,0.75
9978,train,train_09978.png,images/train_09978.png,9,truck,train,3029,brightness,0.75
9979,train,train_09979.png,images/train_09979.png,9,truck,test,64,brightness,0.75
9980,train,train_09980.png,images/train_09980.png,5,dog,train,1216,brightness,0.75
9981,train,train_09981.png,images/train_09981.png,2,car,test,6105,brightness,0.75
9982,train,train_09982.png,images/train_09982.png,4,deer,test,7106,brightness,0.75
9983,train,train_09983.png,images/train_09983.png,8,ship,test,5573,brightness,0.75
9984,train,train_09984.png,images/train_09984.png,7,monkey,test,1879,brightness,0.75
9985,train,train_09985.png,images/train_09985.png,9,truck,test,3996,brightness,0.75
9987,train,train_09987.png,images/train_09987.png,9,truck,test,4799,brightness,0.75
