index,split,image_filename,relative_path,label,class_name,source_split,source_index,source_filename,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
5555,train,train_05555.jpg,images/train_05555.jpg,80,frangipani,test,4637,image_00872.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
5556,train,train_05556.jpg,images/train_05556.jpg,75,morning glory,test,4079,image_02529.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,75,morning glory,0
5557,train,train_05557.jpg,images/train_05557.jpg,12,king protea,test,463,image_05754.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,12,king protea,0
5558,train,train_05558.jpg,images/train_05558.jpg,10,snapdragon,test,363,image_03146.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,10,snapdragon,0
5559,train,train_05559.jpg,images/train_05559.jpg,50,petunia,train,509,image_01456.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
5560,train,train_05560.jpg,images/train_05560.jpg,88,watercress,test,5313,image_00696.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
5561,train,train_05561.jpg,images/train_05561.jpg,83,columbine,test,4905,image_02555.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,83,columbine,0
5562,train,train_05562.jpg,images/train_05562.jpg,9,globe thistle,test,316,image_07118.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,9,globe thistle,0
5563,train,train_05563.jpg,images/train_05563.jpg,37,great masterwort,train,377,image_05839.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,37,great masterwort,0
5564,train,train_05564.jpg,images/train_05564.jpg,58,orange dahlia,test,878,image_03453.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,1
5565,train,train_05565.jpg,images/train_05565.jpg,76,passion flower,test,4328,image_00248.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5566,train,train_05566.jpg,images/train_05566.jpg,50,petunia,test,2252,image_01378.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
5569,train,train_05569.jpg,images/train_05569.jpg,85,tree mallow,train,853,image_02880.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,85,tree mallow,0
5571,train,train_05571.jpg,images/train_05571.jpg,50,petunia,test,2369,image_01412.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
5573,train,train_05573.jpg,images/train_05573.jpg,85,tree mallow,val,857,image_02873.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,85,tree mallow,0
5574,train,train_05574.jpg,images/train_05574.jpg,79,anthurium,train,795,image_01997.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,79,anthurium,0
5575,train,train_05575.jpg,images/train_05575.jpg,44,bolero deep blue,test,1841,image_07126.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,44,bolero deep blue,0
5576,train,train_05576.jpg,images/train_05576.jpg,90,hippeastrum,train,906,image_08056.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
5577,train,train_05577.jpg,images/train_05577.jpg,66,spring crocus,train,665,image_07080.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,66,spring crocus,0
5579,train,train_05579.jpg,images/train_05579.jpg,35,ruby-lipped cattleya,test,5015,image_02865.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,85,tree mallow,1
5580,train,train_05580.jpg,images/train_05580.jpg,16,purple coneflower,test,3359,image_05927.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,1
5581,train,train_05581.jpg,images/train_05581.jpg,14,yellow iris,test,534,image_06379.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,14,yellow iris,0
5582,train,train_05582.jpg,images/train_05582.jpg,5,tiger lily,train,57,image_07178.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,5,tiger lily,0
5583,train,train_05583.jpg,images/train_05583.jpg,27,stemless gentian,test,991,image_05245.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
5584,train,train_05584.jpg,images/train_05584.jpg,50,petunia,test,2270,image_01399.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
5585,train,train_05585.jpg,images/train_05585.jpg,86,magnolia,val,196,image_06155.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,1
5586,train,train_05586.jpg,images/train_05586.jpg,78,toad lily,test,4465,image_06727.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,78,toad lily,0
5587,train,train_05587.jpg,images/train_05587.jpg,55,bishop of llandaff,test,2766,image_02826.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,0
5588,train,train_05588.jpg,images/train_05588.jpg,57,geranium,test,2867,image_02670.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
5589,train,train_05589.jpg,images/train_05589.jpg,91,bee balm,test,5533,image_03062.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,0
5590,train,train_05590.jpg,images/train_05590.jpg,5,tiger lily,test,5226,image_08082.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,1
5591,train,train_05591.jpg,images/train_05591.jpg,87,cyclamen,test,5140,image_00497.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
5593,train,train_05593.jpg,images/train_05593.jpg,5,tiger lily,val,59,image_07173.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,5,tiger lily,0
5595,train,train_05595.jpg,images/train_05595.jpg,16,purple coneflower,test,619,image_03878.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5596,train,train_05596.jpg,images/train_05596.jpg,87,cyclamen,test,5112,image_00464.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
5597,train,train_05597.jpg,images/train_05597.jpg,95,camellia,test,5841,image_07608.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
5598,train,train_05598.jpg,images/train_05598.jpg,42,sword lily,test,1727,image_02401.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
5599,train,train_05599.jpg,images/train_05599.jpg,100,trumpet creeper,test,6084,image_07944.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
5600,train,train_05600.jpg,images/train_05600.jpg,59,pink-yellow dahlia?,test,3033,image_02984.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,59,pink-yellow dahlia?,0
5601,train,train_05601.jpg,images/train_05601.jpg,91,bee balm,test,5514,image_03036.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,0
5602,train,train_05602.jpg,images/train_05602.jpg,38,siam tulip,test,4292,image_00209.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,1
5603,train,train_05603.jpg,images/train_05603.jpg,20,fire lily,test,3907,image_01307.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,1
5604,train,train_05604.jpg,images/train_05604.jpg,1,hard-leaved pocket orchid,test,32,image_05103.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,1,hard-leaved pocket orchid,0
5605,train,train_05605.jpg,images/train_05605.jpg,10,snapdragon,val,779,image_01963.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,1
5606,train,train_05606.jpg,images/train_05606.jpg,37,great masterwort,val,373,image_05829.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,37,great masterwort,0
5607,train,train_05607.jpg,images/train_05607.jpg,77,lotus,val,770,image_01864.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
5608,train,train_05608.jpg,images/train_05608.jpg,86,magnolia,test,5054,image_05467.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,86,magnolia,0
5609,train,train_05609.jpg,images/train_05609.jpg,76,passion flower,test,4103,image_00003.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5610,train,train_05610.jpg,images/train_05610.jpg,93,foxglove,test,5717,image_07459.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
5611,train,train_05611.jpg,images/train_05611.jpg,72,water lily,test,3704,image_00378.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5612,train,train_05612.jpg,images/train_05612.jpg,29,sweet william,test,1081,image_03472.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
5614,train,train_05614.jpg,images/train_05614.jpg,45,wallflower,test,1974,image_01073.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
5615,train,train_05615.jpg,images/train_05615.jpg,15,globe-flower,train,364,image_03791.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,1
5616,train,train_05616.jpg,images/train_05616.jpg,16,purple coneflower,train,173,image_03848.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5617,train,train_05617.jpg,images/train_05617.jpg,33,mexican aster,test,2539,image_03642.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,1
5618,train,train_05618.jpg,images/train_05618.jpg,85,tree mallow,val,979,image_07786.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,1
5619,train,train_05619.jpg,images/train_05619.jpg,27,stemless gentian,test,999,image_05253.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
5620,train,train_05620.jpg,images/train_05620.jpg,19,giant white arum lily,test,750,image_04913.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,19,giant white arum lily,0
5621,train,train_05621.jpg,images/train_05621.jpg,72,water lily,test,3648,image_00318.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5622,train,train_05622.jpg,images/train_05622.jpg,27,stemless gentian,test,3375,image_05949.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,1
5623,train,train_05623.jpg,images/train_05623.jpg,71,azalea,test,3548,image_03591.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,71,azalea,0
5624,train,train_05624.jpg,images/train_05624.jpg,76,passion flower,test,4259,image_00174.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5625,train,train_05625.jpg,images/train_05625.jpg,52,primula,train,528,image_03729.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
5626,train,train_05626.jpg,images/train_05626.jpg,64,californian poppy,test,3259,image_03252.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
5628,train,train_05628.jpg,images/train_05628.jpg,72,water lily,test,3693,image_00365.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5629,train,train_05629.jpg,images/train_05629.jpg,20,fire lily,val,163,image_06789.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,20,fire lily,0
5630,train,train_05630.jpg,images/train_05630.jpg,63,silverbush,train,636,image_06144.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
5631,train,train_05631.jpg,images/train_05631.jpg,68,windflower,val,680,image_05958.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
5632,train,train_05632.jpg,images/train_05632.jpg,29,sweet william,test,1105,image_03504.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
5633,train,train_05633.jpg,images/train_05633.jpg,89,canna lily,test,5425,image_04444.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,89,canna lily,0
5634,train,train_05634.jpg,images/train_05634.jpg,69,tree poppy,val,698,image_05320.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,0
5635,train,train_05635.jpg,images/train_05635.jpg,7,bird of paradise,test,264,image_03361.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,0
5636,train,train_05636.jpg,images/train_05636.jpg,32,love in the mist,test,1201,image_06458.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,32,love in the mist,0
5637,train,train_05637.jpg,images/train_05637.jpg,40,barbeton daisy,test,1554,image_02244.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
5638,train,train_05638.jpg,images/train_05638.jpg,16,purple coneflower,test,5523,image_03047.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,1
5639,train,train_05639.jpg,images/train_05639.jpg,27,stemless gentian,val,278,image_05265.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
5640,train,train_05640.jpg,images/train_05640.jpg,34,alpine sea holly,val,342,image_08087.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,34,alpine sea holly,0
5641,train,train_05641.jpg,images/train_05641.jpg,55,bishop of llandaff,test,370,image_03154.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,10,snapdragon,1
5642,train,train_05642.jpg,images/train_05642.jpg,64,californian poppy,test,3266,image_03261.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
5643,train,train_05643.jpg,images/train_05643.jpg,82,hibiscus,test,4861,image_01774.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
5644,train,train_05644.jpg,images/train_05644.jpg,92,ball moss,test,5559,image_06015.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,92,ball moss,0
5645,train,train_05645.jpg,images/train_05645.jpg,76,passion flower,test,4157,image_00063.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5646,train,train_05646.jpg,images/train_05646.jpg,27,stemless gentian,test,1009,image_05270.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
5647,train,train_05647.jpg,images/train_05647.jpg,56,gaura,test,3685,image_00356.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,1
5648,train,train_05648.jpg,images/train_05648.jpg,49,common dandelion,test,2189,image_06328.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,49,common dandelion,0
5649,train,train_05649.jpg,images/train_05649.jpg,98,bromelia,test,1084,image_03476.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,1
5650,train,train_05650.jpg,images/train_05650.jpg,63,silverbush,val,631,image_06126.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
5651,train,train_05651.jpg,images/train_05651.jpg,49,common dandelion,train,490,image_06310.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,49,common dandelion,0
5652,train,train_05652.jpg,images/train_05652.jpg,73,rose,test,3851,image_01243.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
5653,train,train_05653.jpg,images/train_05653.jpg,43,poinsettia,test,1771,image_01495.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
5654,train,train_05654.jpg,images/train_05654.jpg,51,wild pansy,test,5950,image_07752.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,1
5655,train,train_05655.jpg,images/train_05655.jpg,43,poinsettia,test,1789,image_01515.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
5656,train,train_05656.jpg,images/train_05656.jpg,45,wallflower,test,2028,image_01134.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
5657,train,train_05657.jpg,images/train_05657.jpg,23,red ginger,test,3136,image_05851.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,62,black-eyed susan,1
5658,train,train_05658.jpg,images/train_05658.jpg,53,sunflower,test,2623,image_05417.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,0
5659,train,train_05659.jpg,images/train_05659.jpg,70,gazania,test,1933,image_01029.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,1
5660,train,train_05660.jpg,images/train_05660.jpg,13,spear thistle,test,5704,image_07444.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,1
5661,train,train_05661.jpg,images/train_05661.jpg,22,fritillary,test,829,image_03387.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,0
5662,train,train_05662.jpg,images/train_05662.jpg,8,monkshood,test,283,image_06416.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,8,monkshood,0
5663,train,train_05663.jpg,images/train_05663.jpg,96,mallow,test,5922,image_07717.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,96,mallow,0
5664,train,train_05664.jpg,images/train_05664.jpg,21,pincushion flower,test,800,image_05381.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,21,pincushion flower,0
5665,train,train_05665.jpg,images/train_05665.jpg,43,poinsettia,test,1831,image_01573.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
5666,train,train_05666.jpg,images/train_05666.jpg,25,corn poppy,val,254,image_06519.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,25,corn poppy,0
5667,train,train_05667.jpg,images/train_05667.jpg,56,gaura,test,5695,image_07433.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,1
5668,train,train_05668.jpg,images/train_05668.jpg,74,thorn apple,test,3916,image_02071.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
5669,train,train_05669.jpg,images/train_05669.jpg,2,canterbury bells,val,508,image_01459.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
5670,train,train_05670.jpg,images/train_05670.jpg,16,purple coneflower,test,588,image_03833.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5671,train,train_05671.jpg,images/train_05671.jpg,23,red ginger,test,886,image_06818.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,0
5672,train,train_05672.jpg,images/train_05672.jpg,49,common dandelion,test,3421,image_05288.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,1
5673,train,train_05673.jpg,images/train_05673.jpg,50,petunia,test,2291,image_01447.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
5674,train,train_05674.jpg,images/train_05674.jpg,72,water lily,test,3622,image_00289.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5675,train,train_05675.jpg,images/train_05675.jpg,72,water lily,test,3719,image_00396.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5676,train,train_05676.jpg,images/train_05676.jpg,30,carnation,val,307,image_06913.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,30,carnation,0
5677,train,train_05677.jpg,images/train_05677.jpg,43,poinsettia,test,1817,image_01555.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
5678,train,train_05678.jpg,images/train_05678.jpg,101,blackberry lily,test,6130,image_08015.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,101,blackberry lily,0
5679,train,train_05679.jpg,images/train_05679.jpg,69,tree poppy,test,4349,image_01848.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,1
5680,train,train_05680.jpg,images/train_05680.jpg,7,bird of paradise,test,260,image_03355.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,0
5681,train,train_05681.jpg,images/train_05681.jpg,76,passion flower,test,4187,image_00097.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5682,train,train_05682.jpg,images/train_05682.jpg,23,red ginger,val,239,image_06841.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,0
5683,train,train_05683.jpg,images/train_05683.jpg,54,pelargonium,test,2688,image_04747.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,0
5684,train,train_05684.jpg,images/train_05684.jpg,87,cyclamen,val,870,image_00524.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
5686,train,train_05686.jpg,images/train_05686.jpg,48,oxeye daisy,train,484,image_06237.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,0
5687,train,train_05687.jpg,images/train_05687.jpg,55,bishop of llandaff,test,2716,image_02769.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,0
5688,train,train_05688.jpg,images/train_05688.jpg,81,clematis,test,4711,image_01595.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
5689,train,train_05689.jpg,images/train_05689.jpg,72,water lily,train,728,image_00380.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5690,train,train_05690.jpg,images/train_05690.jpg,57,geranium,test,1734,image_02410.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,1
5691,train,train_05691.jpg,images/train_05691.jpg,1,hard-leaved pocket orchid,val,10,image_05138.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,1,hard-leaved pocket orchid,0
